"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Upper middle income","UMC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","100044137843.597","66886639320.6184","66375961592.0304","77802959001.6221","88171663563.3439","99123253533.302","112304655311.792","105995705351.806","108676525376.734","128843915061.637","147677559715.925","165254649083.1","188845509685.439","245134317696.601","309700386737.583","348536707643.805","369768291903.872","415943048829.847","436858297426.851","546057717261.929","638794398118.773","651304629970.14","637928613967.732","612247024392.637","630334686104.038","662977740052.786","683526622131.012","731882170314.563","812656254134.705","861240762870.383","1005670029544.12","890819926721.981","911782244099.996","1022651956283.24","1138185604427.03","1184301502597.83","1297955599016.69","1400684123675.02","1360029124157.2","1319494717392.68","1483092359226.36","1482853678537.22","1511764250780.93","1698210684014.53","2072742730982.18","2518326432238.5","3029932948702.97","3734595136629.65","4639697531230.08","4374345273781.07","5378574717303.14","6582725292982.54","6988903801523.06","7383813353626.97","7557940306808.58","6958298986434","6767076709668.78","7546895970100.08","8290190896614.39","8249176323620.06","7853301637437.33",
"Uruguay","URY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","1690927920.22295","1669073037.37657","1701045909.28862","2130135900.78846","2639981908.63863","2809064232.87625","2841409386.68143","3221345384.27335","3983572384.39808","4221754165.56467","4450290781.76144","4892306746.76342","5580688297.36966","5856263453.6742","5638588754.26296","5941850380.54221","5593570185.10843","5031433237.4624","4584177189.14942","2974696594.06313","2781793280.08735","3070501532.89808","4128077904.78214","4483014941.80299","5535207179.07205","6913582420.415","7623759699.57462","9881322379.14583","10889929518.1783","11720182225.045","13617205892.1178","14137662199.9484","13553919586.2029","10788832133.1715","11457186662.2031","11754883578.0285","10932405849.884","9626962040.37695",
"United States","USA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1984168572000","2054591437000","2171714180000","2302101247000","2272339446000","2257414776000","2376360408000","2560039729000","2766830195000","2983106998000","3099364312000","3069207780000","2792112324000","2901755514000","3017887579000","3102696338000","3232460043000","3387795668000","3382203062000","3367570690000","3566868371000","3818929175000","3891495786000","",
"Uzbekistan","UZB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4450967977.08183","5017244444.44444","4675233236.1516","4091173968.74199","3128439637.34691","3223263771.00428","3638318363.27345","3372588679.24528","3357529551.22777","3594351732.99101","2783718669.42812","2274821176.41612","1878340246.80442","2072085984.31033","2683379120.87912","3721674124.39125","4651330686.18121","5993446671.09887","8588565362.45071","10225570065.9107","10565011642.2248","11902172921.4035","13792402341.0628","15583337283.2357","17843297915.5483","19411796133.5633","19743990825.7422","14626660361.4724","14610997349.5361","18864160771.0947","18918995948.5139",
"St. Vincent and the Grenadines","VCT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","7018387.03703704","9262238.14814815","11926901.1111111","13908877.7777778","17032566.6666667","18808370","20194133.7037037","21488750.7407407","23207282.2222222","26992108.1481481","30191155.1851852","34712118.8888889","38199149.6296296","39403732.5925926","43504629.6296296","49858074.0740741","52618296.2962963","54786407.4074074","56759259.2592593","58400000","66177777.7777778","71918518.5185185","69737037.037037","67762962.962963","72437037.037037","72014814.8148148","78088888.8888889","87707407.4074074","90233333.3333333","100566666.666667","122577777.777778","111381481.481481","109314814.814815","112222222.222222","105925925.925926","105185185.185185","110740740.740741","107407407.407407","116296296.296296","114444444.444444","118888888.888889","121481481.481481","115185185.185185","110740740.740741",
"Venezuela, RB","VEN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","4479066666.66667","4314155555.55556","4812444444.44444","5595000000","6034227272.72727","8110325581.39535","15205767441.8605","14057069767.4419","16100953488.3721","18336488372.093","19494279069.7674","25068325581.3953","30243651162.7907","32624651162.7907","30913883720.9302","28592558139.5349","28068342857.1429","28004893333.3333","28613456790.1235","21702041379.3103","29312206896.5517","23262550432.2767","28064275053.3049","28606035211.2676","31100885964.9123","29228303964.7577","23874187205.3872","29144903280.543","31574228372.8732","39791559557.9206","37056798758.2177","41092154531.9465","54358975000","52738449633.8262","43339475407.0118","40841742461.9985","57478833077.7772","77248931476.6963","95275588262.6921","113529979972.054","159911780285.368","134593235568.404","190338923088.821","153912038094.794","172189621616.581","165936464301.054","179653227618.472","","","","","","",
"British Virgin Islands","VGB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","3854957234.06818","7606401688.35737","10397108224.4447","6092152252.69489","1443564491.37806","1467421529.81494","2287447305.80892","2690096540.14218","3809336751.57129","4701641056.0871","5962874826.06696","7330638555.93925","8610153100.75326","8840744648.77902","9894356964.04904","11449907698.4416","12462677247.6538","13495009653.4572","15611380094.2673","18265972310.428","21976217328.8923","25609328352.3766","29813553139.1405","36755233173.335","39636958584.3158","37251066620.8483","43703896927.0713","52289754177.0693","56828659031.0888","61846746737.2801","64252824654.1922","67156186290.1778","74740523915.8058","83942474244.5929","90335755568.2377","91445765275.9673",
"Vanuatu","VUT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","7213706.04147881","7473790.48790488","6386492.61038872","6597164.47696657","9741370.6350005","10692330.9483019","11685151.6523314","12122230.9387725","17460331.9101676","19583245.5518741","18657037.9690112","22313343.5844866","24023997.1346705","21385988.4295188","18892754.624489","27842446.6302994","28623417.862654","25966934.8991667","23207042.3750755","21440194.4831102","22304861.5146233","30528184.081608","23335913.9784946","23506034.1972567","25755140.3888396","27730566.2402719","30994326.5553458","35565541.8254387","41049420.3782794","53812039.7654494","66347638.391318","86341581.2056657","76976210.8077417","58885440.5613278","62268292.0379723","58029271.1469975","72530122.250645","77916570.638396","89500356.1464949","91744201.8789997","","",
"World","WLD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7586217716350.38","7998626777268.25","7723164517452.82","8339306441961.74","9271270466010.57","9283422308506.72","8957399322169.44","8670468640376.01","8984947870416.27","9408603249285.45","9038012832163.39","9245893887259.53","10426342893545.8","11980239685351.8","13286985638394.2","14776377651501.3","16869012289429.9","19018225598825.5","17461884567113.5","19962198261421","22970686248629.8","21123602589092.9","21465836373468.3","21880048500009.6","20130460065191.8","20018556288787.4","21649693530731.7","23387772210246.3","23294349449281.4","22047970479791.5",
"Samoa","WSM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60709270.2169625","63286205.2235789","67212922.8795895","71076397.3639248","62443152.501726","60001166.43338","66467947.1032746","70425357.4555004","78072833.5685281","98621912.7029246","122826089.9993","135481422.720732","144741373.727197","182689902.927463","182077717.267983","145270689.907719","117852864.685948","137039764.065574","147267089.193046","140424557.100103","140394603.298182","138064844.554248","142390833.660278","140315844.423151","125097641.988732","132831261.12601","120146663.667016",
"Kosovo","XKX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1401328548.41072","1403976104.47346","1445085509.74413","1744917873.05122","1695563407.42644","1831257803.16111","1875991762.98658","1696297570.17641","1794903697.14412","1976703569.81473","2198762399.62211","2139949619.34617","2126665527.06553",
"Yemen, Rep.","YEM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1939427480.91603","1818249158.24916","1786305064.42913","1362471725.27247","1048000000","1301922918.89227","2328832202.19986","2863805825.84348","2027050109.7024","3102826905.0463","4473793888.12624","4181464617.7196","4500503914.59075","5066182242.37931","6265835389.87747","8207574361.96277","9388094684.02409","10711181392.9369","12071772619.9189","13268157677.6945","13531107973.9515","15206688493.9195","16477201247.5898","17734552561.7758","19037051514.7285","15436182038.7298","14613684395.9141","11331475321.8884","7694094047.3969","7793706820.52743","6709288303.67262",
"South Africa","ZAF","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","2722998911.9441","2883998847.61174","3075798770.97233","3421598632.79762","3858398458.26114","4314798275.89291","4640998145.54996","4943398024.71702","5354997860.24996","6078797571.03407","6656997339.997","7028636886.84261","7649026876.51738","11059729632.6534","14200627760.5831","14957246791.1615","14443999988.2281","15572149987.3087","18535699984.8934","24486278579.0739","37571561937.5237","36473072038.2549","32023846899.2721","36231038512.9218","30778616232.6976","23621658615.174","27137041867.6488","33829996235.0621","35927938270.5053","36417744842.8181","42068999947.3982","43499076521.9281","45309957924.2637","47001004651.5898","47942478680.8606","53206776129.6904","48791452841.1602","49426740321.1806","43716851925.5467","41917968851.7882","42839605190.3513","38640251533.2435","36797754551.4055","52984393604.5051","67286446893.8186","75149366408.2525","75537132142.066","84250166945.8086","85170917542.2457","84888578602.0275","105607818240.179","113814924556.885","106291732798.207","98424498839.4023","92651460302.0914","82282235249.8294","76956844528.4456","90062187885.4344","95166213927.8671","91466652847.3741","78568172949.9183",
